Totals,PlayerID,Year,Position Estimate,+/- Per 100 Poss.,Turnovers,Fouls Committed,Fouls Drawn,Misc.,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
Ian Clark,clarkia01,2018,SG,26,NOP,74,1455,52%,48%,1%,,,1.4,-0.7,35,13,57,2,20,8,255,4,27
Jordan Clarkson,clarkjo01,2018,SG,25,TOT,81,1888,51%,46%,3%,,,-1.2,-0.6,55,41,31,10,75,10,519,27,51
Jordan Clarkson,clarkjo01,2018,SG,25,LAL,53,1256,49%,48%,3%,,,-1.4,0.2,48,27,18,6,52,6,401,20,36
Jordan Clarkson,clarkjo01,2018,SG,25,CLE,28,632,56%,41%,3%,,,-0.8,-2.1,7,14,13,4,23,4,118,7,15
Gian Clavell,clavegi01,2018,SG,24,DAL,7,64,,87%,13%,,,13.1,16.9,2,0,3,0,1,2,9,0,0
Antonius Cleveland,clevean01,2018,SG,23,TOT,17,123,6%,36%,58%,,,-12.9,-8.7,2,1,12,0,3,0,5,0,1
Antonius Cleveland,clevean01,2018,SG,23,DAL,13,81,,42%,58%,,,-11.3,-7.9,1,0,4,0,2,0,5,0,1
Antonius Cleveland,clevean01,2018,SG,23,ATL,4,42,17%,25%,59%,,,-16.0,-10.2,1,1,8,0,1,0,0,0,0
John Collins,collijo01,2018,PF,20,ATL,74,1785,,,2%,60%,38%,-6.8,-1.6,35,28,115,24,79,5,238,22,48
Zach Collins,colliza01,2018,C,20,POR,66,1045,,,,12%,89%,2.0,-1.1,25,11,87,12,20,0,125,4,17
Kyle Collinsworth,colliky01,2018,SF,26,DAL,32,480,,61%,38%,1%,,-2.8,0.8,16,6,15,1,15,2,132,3,13
Darren Collison,collida01,2018,PG,30,IND,69,2018,100%,,,,,3.1,3.2,49,22,53,5,56,13,847,15,32
Nick Collison,collini01,2018,PF,37,OKC,15,75,,,,23%,77%,-1.3,-4.6,3,0,4,2,4,0,9,0,0
Mike Conley,conlemi01,2018,PG,30,MEM,12,373,100%,,,,,-0.7,6.4,11,6,10,1,25,5,120,7,8
Pat Connaughton,connapa01,2018,SG,25,POR,82,1488,2%,54%,43%,1%,,4.5,2.6,23,7,67,6,19,3,225,6,23
Quinn Cook,cookqu01,2018,PG,24,GSW,33,740,100%,,,,,-2.9,-11.2,15,8,21,3,8,1,207,3,16
Charles Cooke,cookech01,2018,SG,23,NOP,13,38,15%,57%,19%,9%,,-14.4,-16.4,0,0,0,0,0,1,3,0,1
Jack Cooley,cooleja01,2018,PF,26,SAC,7,87,,,,17%,83%,-1.8,5.9,1,0,6,1,5,1,13,1,4
Matt Costello,costema01,2018,C,24,SAS,4,32,,,,14%,86%,25.4,22.7,0,1,6,0,0,0,6,0,0
DeMarcus Cousins,couside01,2018,C,27,NOP,48,1737,,,,,100%,1.4,-0.6,101,57,62,48,180,5,598,46,61
Robert Covington,covinro01,2018,SF,27,PHI,80,2532,,,77%,22%,,10.1,14.8,71,27,147,10,58,9,367,15,42
Allen Crabbe,crabbal01,2018,SG,25,BRK,75,2197,12%,74%,15%,,,-2.9,2.4,37,17,86,11,47,7,277,11,26
Torrey Craig,craigto01,2018,SF,27,DEN,39,629,,8%,86%,6%,,-0.3,-1.9,8,6,36,2,12,4,59,0,14
Jamal Crawford,crawfja01,2018,SG,37,MIN,80,1653,2%,91%,6%,,,-5.1,-13.0,59,18,40,8,43,11,408,14,17
Jordan Crawford,crawfjo02,2018,SG,29,NOP,5,53,23%,68%,10%,,,-12.1,-14.1,1,3,3,0,0,0,33,0,2
Jae Crowder,crowdja01,2018,SF,27,TOT,80,2090,,11%,80%,9%,,0.4,-3.4,39,15,86,15,63,5,243,6,34
Jae Crowder,crowdja01,2018,SF,27,CLE,53,1346,,11%,85%,4%,,-4.8,-8.8,23,8,58,9,39,4,143,4,20
Jae Crowder,crowdja01,2018,SF,27,UTA,27,744,,11%,71%,17%,,9.9,6.4,16,7,28,6,24,1,100,2,14
Dante Cunningham,cunnida01,2018,SF,30,TOT,73,1562,,,50%,33%,16%,-0.6,-1.1,16,7,65,2,26,5,124,7,24
