Player,PlayerID,Year,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%, ,OWS,DWS,WS,WS/48, ,OBPM,DBPM,BPM,VORP
Armen Gilliam,gilliar01,1989,PF,24,PHO,74,2120,15.7,.548,.000,.347,8.7,18.1,13.6,3.4,1.2,0.7,11.6,22.7,,2.3,2.7,5.1,.115,,-0.1,-1.0,-1.1,0.5
Mike Gminski,gminsmi01,1989,C,29,PHI,82,2739,18.5,.535,.005,.292,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,,4.8,2.2,7.0,.122,,1.7,-1.3,0.4,1.6
Grant Gondrezick,gondrgr01,1989,SG,26,LAC,27,244,11.8,.466,.116,.421,6.6,9.2,7.9,19.0,2.4,0.2,13.1,20.9,,0.0,0.2,0.2,.032,,-2.2,-0.2,-2.4,0.0
Orlando Graham,grahaor01,1989,PF,23,GSW,7,22,6.7,.340,.000,.400,36.5,13.6,25.0,0.0,0.0,0.0,14.5,23.7,,0.0,0.0,0.0,-0.047,,-5.3,-7.9,-13.2,-0.1
Ron Grandison,grandro01,1989,PF,24,BOS,72,528,10.1,.499,.070,.563,10.4,9.7,10.0,10.2,1.7,0.3,16.9,16.8,,0.3,0.3,0.6,.055,,-2.2,-0.7,-2.9,-0.1
Gary Grant,grantga01,1989,PG,23,LAC,71,1924,14.1,.469,.027,.195,4.5,8.8,6.6,37.6,3.4,0.3,22.3,23.8,,-2.0,1.6,-0.4,-0.009,,-1.2,-0.7,-1.9,0.0
Harvey Grant,grantha01,1989,PF,23,WSB,71,1193,10.6,.477,.003,.146,6.6,8.4,7.5,9.0,1.4,1.4,6.3,14.9,,0.9,0.9,1.7,.070,,-1.9,-0.1,-2.0,0.0
Horace Grant,grantho01,1989,PF,23,CHI,79,2809,13.8,.547,.006,.255,10.2,17.6,14.0,8.2,1.5,1.3,12.8,15.2,,3.3,3.1,6.4,.110,,-0.4,-0.2,-0.6,1.0
Stuart Gray,grayst01,1989,C,25,IND,72,783,9.1,.519,.007,.418,12.6,21.6,17.3,4.9,0.7,1.6,20.9,12.2,,0.2,0.7,0.9,.054,,-2.9,-0.4,-3.3,-0.2
Sylvester Gray,graysy01,1989,SF,21,MIA,55,1220,11.2,.471,.010,.392,10.4,16.2,13.2,14.2,1.4,1.3,17.9,18.9,,-0.4,1.1,0.7,.028,,-2.2,-0.4,-2.6,-0.2
Jeff Grayer,grayeje01,1989,SG,23,MIL,11,200,12.6,.495,.027,.274,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,,0.0,0.2,0.2,.047,,-1.0,-0.5,-1.5,0.0
A.C. Green,greenac01,1989,PF,25,LAL,82,2510,17.8,.594,.022,.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,,5.8,3.5,9.4,.179,,1.8,-0.2,1.6,2.3
Rickey Green,greenri01,1989,PG,34,TOT,63,871,13.7,.522,.042,.125,1.4,7.8,4.5,30.0,2.2,0.1,18.0,16.1,,0.6,0.6,1.2,.067,,0.1,-0.1,0.0,0.4
Rickey Green,greenri01,1989,PG,34,CHH,33,370,12.0,.463,.038,.106,1.1,6.0,3.4,31.1,2.3,0.0,16.9,18.4,,-0.1,0.1,0.0,.002,,-1.4,-0.6,-2.0,0.0
Rickey Green,greenri01,1989,PG,34,MIL,30,501,14.9,.581,.045,.144,1.6,9.1,5.3,29.2,2.1,0.2,19.0,14.4,,0.7,0.5,1.2,.115,,1.1,0.3,1.4,0.4
Sidney Green,greensi02,1989,PF,28,NYK,82,1277,12.6,.520,.007,.403,13.3,21.1,17.2,7.6,1.7,0.8,20.1,18.9,,0.4,1.5,2.0,.075,,-2.0,-0.8,-2.8,-0.2
Dave Greenwood,greenda01,1989,PF,31,TOT,67,1403,11.8,.493,.000,.446,10.2,21.0,15.3,8.6,1.5,2.1,16.2,15.5,,0.5,1.8,2.2,.076,,-2.6,0.0,-2.5,-0.2
Dave Greenwood,greenda01,1989,PF,31,SAS,38,912,11.3,.501,.000,.425,10.6,18.4,14.3,7.9,1.5,1.6,15.8,14.8,,0.5,1.0,1.4,.075,,-2.4,-0.3,-2.7,-0.2
Dave Greenwood,greenda01,1989,PF,31,DEN,29,491,12.7,.480,.000,.480,9.6,25.7,17.2,10.0,1.5,3.2,16.7,16.8,,0.0,0.8,0.8,.077,,-2.9,0.6,-2.3,0.0
Darrell Griffith,griffda01,1989,SG,30,UTA,82,2382,12.3,.504,.188,.174,3.9,11.0,7.7,8.9,1.8,0.6,11.1,22.5,,0.2,3.7,3.9,.078,,-1.7,0.0,-1.7,0.2
Petur Guðmundsson,gudmupe01,1989,C,30,SAS,5,70,2.7,.392,.000,.160,7.5,18.1,12.6,9.5,0.7,0.9,23.0,19.3,,-0.2,0.1,-0.1,-0.090,,-9.0,-1.8,-10.8,-0.2
Jack Haley,haleyja01,1989,PF,25,CHI,51,289,9.9,.560,.000,.590,8.7,19.4,14.2,4.7,1.9,0.0,20.9,18.4,,0.0,0.3,0.4,.064,,-5.2,-0.8,-6.0,-0.3
Bob Hansen,hansebo01,1989,SG,28,UTA,46,964,9.7,.512,.180,.250,3.6,10.6,7.4,7.8,1.9,0.4,11.4,16.5,,0.2,1.5,1.7,.083,,-2.9,0.9,-2.1,0.0
Bill Hanzlik,hanzlbi01,1989,PF,31,DEN,41,701,8.6,.531,.033,.576,2.5,11.7,6.8,14.2,1.6,0.4,21.9,13.2,,0.0,0.6,0.7,.047,,-3.3,0.2,-3.1,-0.2
Derek Harper,harpede01,1989,PG,27,DAL,81,2968,18.3,.561,.247,.252,1.7,6.7,4.2,30.1,2.9,0.8,14.1,21.2,,5.2,2.8,8.0,.130,,2.5,0.7,3.2,3.9
Ron Harper,harpero01,1989,SG,25,CLE,82,2851,19.8,.570,.101,.374,5.1,10.8,8.1,22.7,3.2,1.5,14.7,23.4,,5.1,5.1,10.2,.171,,2.3,2.4,4.7,4.8
Steve Harris,harrist01,1989,SG,25,DET,3,7,18.3,.410,.000,.500,0.0,30.8,16.1,0.0,7.2,0.0,0.0,29.9,,0.0,0.0,0.0,.181,,-6.7,6.2,-0.5,0.0
Scott Hastings,hastisc01,1989,C,28,MIA,75,1206,9.4,.515,.085,.326,6.5,15.4,10.8,7.1,1.3,2.1,15.3,14.9,,0.4,1.1,1.5,.061,,-3.7,0.4,-3.4,-0.4
Hersey Hawkins,hawkihe01,1989,SG,22,PHI,79,2577,14.2,.544,.171,.299,2.2,7.6,4.9,13.0,2.3,0.8,12.6,20.3,,2.7,1.3,4.0,.075,,0.1,-0.3,-0.2,1.2
Gerald Henderson,hendege01,1989,PG,33,PHI,65,986,12.1,.526,.307,.365,1.9,5.8,3.9,19.2,2.1,0.2,15.3,20.1,,0.8,0.3,1.1,.055,,-1.4,-0.9,-2.3,-0.1
Rod Higgins,higgiro01,1989,PF,29,GSW,81,1887,15.5,.583,.265,.362,5.9,14.0,10.0,10.9,0.9,1.2,9.4,16.2,,4.4,1.5,5.9,.150,,1.6,-0.4,1.2,1.5
Roy Hinson,hinsoro01,1989,SF,27,NJN,82,2542,14.7,.540,.002,.409,6.4,16.7,11.4,4.3,0.6,2.8,12.0,22.2,,2.4,2.0,4.4,.084,,-1.4,-0.7,-2.2,-0.1
Craig Hodges,hodgecr01,1989,SG,28,TOT,59,1204,14.5,.581,.419,.133,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,,2.1,0.8,2.9,.117,,1.5,-0.6,0.9,0.9
Craig Hodges,hodgecr01,1989,SG,28,PHO,10,92,9.5,.516,.333,.111,2.4,3.3,2.9,11.2,1.0,0.0,11.7,18.4,,0.0,0.1,0.1,.049,,-0.9,-1.4,-2.3,0.0
Craig Hodges,hodgecr01,1989,SG,28,CHI,49,1112,14.9,.587,.426,.135,2.3,6.3,4.4,17.6,1.8,0.2,11.1,18.1,,2.1,0.8,2.8,.123,,1.7,-0.5,1.2,0.9
Michael Holton,holtomi01,1989,PG,27,CHH,67,1696,12.3,.488,.028,.284,1.9,5.2,3.4,33.8,1.9,0.4,17.3,16.6,,0.9,0.4,1.3,.038,,-1.1,-0.8,-1.9,0.0
Dave Hoppen,hoppeda01,1989,C,24,CHH,77,1419,11.8,.604,.006,.394,9.1,21.5,15.0,5.5,0.8,0.9,15.7,14.2,,1.7,0.9,2.6,.086,,-2.5,-0.9,-3.4,-0.5
Dennis Hopson,hopsode01,1989,SG,23,NJN,62,1551,13.8,.486,.038,.307,6.3,8.2,7.2,10.2,2.2,1.2,11.2,24.1,,0.6,1.2,1.7,.053,,-1.3,-0.5,-1.7,0.1
Tito Horford,horfoti01,1989,C,23,MIL,25,112,3.6,.386,.000,.413,9.2,13.6,11.4,3.7,0.4,3.9,21.6,25.7,,-0.4,0.1,-0.3,-0.136,,-9.6,-2.5,-12.1,-0.3
Jeff Hornacek,hornaje01,1989,SG,25,PHO,78,2487,16.3,.545,.091,.200,3.4,7.8,5.7,24.2,2.4,0.2,10.3,17.2,,4.9,2.8,7.7,.149,,1.5,1.2,2.7,3.0
Phil Hubbard,hubbaph01,1989,SF,32,CLE,31,191,11.7,.493,.000,.397,8.7,14.6,11.8,7.9,1.5,0.0,10.8,18.5,,0.1,0.3,0.4,.096,,-2.7,-0.3,-3.0,0.0
Eddie Hughes,hugheed01,1989,PG,28,DEN,26,224,11.4,.505,.344,.188,2.6,6.3,4.4,18.7,3.4,0.5,13.7,13.7,,0.1,0.3,0.4,.089,,-2.1,2.0,-0.1,0.1
Jay Humphries,humphja01,1989,PG,26,MIL,73,2220,14.6,.539,.132,.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,,2.4,2.5,4.9,.105,,0.3,1.0,1.3,1.8
Marc Iavaroni,iavarma01,1989,PF,32,UTA,77,796,5.3,.494,.006,.270,6.2,11.8,9.2,5.6,0.7,1.0,22.2,12.4,,-0.5,1.1,0.6,.036,,-5.0,0.1,-4.9,-0.6
Mark Jackson,jacksma01,1989,PG,23,NYK,72,2477,18.3,.535,.234,.252,4.6,10.8,7.7,33.7,2.6,0.2,16.6,21.3,,4.8,2.5,7.2,.140,,3.4,0.0,3.5,3.4
Michael Jackson,jacksmi02,1989,PG,24,SAC,14,70,6.7,.422,.250,.083,1.5,4.7,3.1,21.8,2.0,0.0,13.9,16.9,,0.0,0.0,0.0,-0.008,,-5.5,-0.4,-5.9,-0.1
Avery Johnson,johnsav01,1989,PG,23,SEA,43,291,10.8,.378,.108,.193,4.1,5.2,4.6,31.3,3.5,0.6,16.7,14.8,,0.0,0.3,0.3,.045,,-2.0,1.0,-1.0,0.1
Buck Johnson,johnsbu01,1989,SF,25,HOU,67,1850,11.4,.559,.017,.260,6.7,10.0,8.4,9.5,1.6,1.1,16.1,14.9,,1.5,2.1,3.6,.094,,-1.3,0.7,-0.6,0.7
Dennis Johnson,johnsde01,1989,PG,34,BOS,72,2309,11.5,.498,.078,.306,1.6,7.8,4.7,26.6,2.0,0.5,19.5,16.2,,1.0,1.5,2.5,.051,,-1.4,-0.3,-1.7,0.2
Eddie Johnson,johnsed03,1989,SF,29,PHO,70,2043,19.4,.564,.141,.204,5.0,10.7,8.0,12.2,1.1,0.2,8.4,28.3,,4.6,1.9,6.5,.152,,3.3,-1.1,2.1,2.1
Frank Johnson,johnsfr01,1989,PG,30,HOU,67,879,10.4,.512,.024,.378,2.7,7.0,4.9,28.0,2.3,0.0,26.2,17.8,,-0.3,1.0,0.6,.034,,-2.7,-0.3,-3.0,-0.2
Kevin Johnson,johnske02,1989,PG,22,PHO,81,3179,20.5,.597,.020,.511,1.6,9.4,5.7,40.4,2.0,0.4,18.9,21.2,,8.6,3.5,12.2,.184,,3.9,0.3,4.2,5.0
Magic Johnson,johnsma02,1989,PG,29,LAL,77,2886,26.9,.625,.165,.495,4.6,18.0,11.7,48.6,2.3,0.4,18.4,24.3,,12.1,4.0,16.1,.267,,7.3,2.0,9.4,8.3
Steve Johnson,johnsst03,1989,C,31,POR,72,1477,12.4,.536,.000,.434,9.6,17.0,13.2,9.7,0.6,1.7,17.2,21.2,,0.5,1.3,1.7,.056,,-2.6,-1.0,-3.6,-0.6
Vinnie Johnson,johnsvi01,1989,SG,32,DET,82,2073,17.3,.508,.044,.264,6.2,7.6,7.0,18.4,1.8,0.5,8.6,25.1,,3.4,2.4,5.9,.136,,1.6,0.6,2.3,2.2
Anthony Jones,jonesan01,1989,SG,26,TOT,33,196,13.4,.442,.203,.203,8.1,7.8,8.0,13.0,2.8,0.9,5.5,20.1,,0.1,0.2,0.3,.078,,-0.2,0.9,0.7,0.1
Anthony Jones,jonesan01,1989,SG,26,CHI,8,65,6.4,.378,.067,.133,7.3,6.9,7.1,7.7,1.5,0.9,5.9,11.1,,0.0,0.0,0.0,.033,,-3.6,0.0,-3.7,0.0
Anthony Jones,jonesan01,1989,SG,26,DAL,25,131,16.8,.456,.234,.219,8.5,8.3,8.4,15.6,3.4,0.9,5.4,24.5,,0.1,0.2,0.3,.101,,1.5,1.4,2.8,0.2
Bill Jones,jonesbi01,1989,PF,22,NJN,37,307,13.9,.533,.010,.422,7.0,10.1,8.5,9.6,2.7,1.2,13.0,18.5,,0.3,0.3,0.6,.089,,-1.4,0.4,-0.9,0.1
Caldwell Jones,jonesca01,1989,PF,38,POR,72,1279,6.8,.481,.005,.333,7.2,18.6,12.7,5.3,0.9,3.9,28.3,8.8,,-0.6,1.5,0.8,.031,,-4.4,1.3,-3.1,-0.3
Charles Jones,jonesch01,1989,C,31,WSB,53,1154,7.4,.500,.008,.200,7.0,17.8,12.2,4.4,1.6,3.9,22.3,6.1,,0.1,1.5,1.6,.068,,-4.3,2.3,-2.0,0.0
Charles Jones,jonesch02,1989,PF,27,WSB,43,516,10.7,.522,.037,.646,11.0,19.0,14.8,4.3,1.7,1.8,17.3,9.9,,0.3,0.6,0.9,.086,,-1.5,0.8,-0.7,0.2
Shelton Jones,jonessh01,1989,SF,22,TOT,51,682,10.4,.500,.005,.383,5.1,13.4,9.2,8.2,1.5,1.3,16.1,17.6,,-0.1,0.4,0.3,.022,,-2.4,-0.9,-3.3,-0.2
Shelton Jones,jonessh01,1989,SF,22,SAS,7,92,6.8,.423,.000,.520,6.9,12.5,9.6,9.8,1.0,1.3,18.6,15.9,,-0.1,0.1,0.0,-0.022,,-3.9,-1.4,-5.3,-0.1
Shelton Jones,jonessh01,1989,SF,22,GSW,2,13,27.3,.600,.000,.000,15.5,0.0,7.7,21.8,10.3,0.0,16.7,17.5,,0.0,0.0,0.1,.230,,6.8,8.6,15.4,0.1
Shelton Jones,jonessh01,1989,SF,22,PHI,42,577,10.6,.508,.006,.374,4.6,13.9,9.2,7.7,1.4,1.3,15.8,17.8,,0.0,0.3,0.3,.024,,-2.4,-1.1,-3.4,-0.2
Michael Jordan,jordami01,1989,SG,25,CHI,81,3255,31.1,.614,.055,.442,5.5,17.3,11.6,34.7,3.6,1.2,11.9,32.1,,14.6,5.2,19.8,.292,,8.4,3.4,11.9,11.4
Tim Kempton,kemptti01,1989,PF,25,CHH,79,1341,10.4,.568,.003,.618,7.1,18.5,12.5,10.3,1.5,0.6,22.1,16.7,,0.2,0.9,1.0,.036,,-3.6,-0.1,-3.6,-0.5
Steve Kerr,kerrst01,1989,PG,23,PHO,26,157,12.7,.540,.370,.196,2.1,9.1,5.8,18.6,2.0,0.0,10.7,14.1,,0.2,0.2,0.4,.123,,1.0,1.7,2.7,0.2
Jerome Kersey,kerseje01,1989,SF,26,POR,76,2716,16.6,.511,.018,.327,9.5,15.8,12.6,12.2,2.3,1.8,11.4,20.8,,3.5,3.3,6.8,.121,,0.8,0.6,1.4,2.3
Randolph Keys,keysra01,1989,SF,22,CLE,42,331,11.5,.457,.058,.169,8.3,10.7,9.5,8.8,1.8,1.0,10.2,26.4,,-0.2,0.5,0.3,.037,,-4.7,-0.9,-5.6,-0.3
Albert King,kingal01,1989,SF,29,SAS,46,791,9.4,.470,.098,.147,4.4,15.6,9.7,14.3,1.6,0.5,17.5,20.7,,-0.7,0.7,0.0,-0.003,,-3.2,-0.9,-4.1,-0.4
Bernard King,kingbe01,1989,SF,32,WSB,81,2559,17.7,.535,.022,.322,5.4,11.2,8.2,18.2,1.2,0.3,12.7,28.1,,3.3,1.7,4.9,.092,,1.7,-1.3,0.5,1.6
Greg Kite,kitegr01,1989,C,27,TOT,70,942,6.3,.444,.000,.272,9.2,18.7,13.9,4.7,1.3,3.2,25.5,9.6,,-0.8,0.9,0.1,.005,,-5.7,0.5,-5.2,-0.8
Greg Kite,kitegr01,1989,C,27,LAC,58,729,6.4,.416,.000,.256,9.7,18.1,13.9,4.8,1.5,3.5,25.5,9.8,,-0.7,0.7,0.0,-0.002,,-5.6,0.7,-4.9,-0.5
Greg Kite,kitegr01,1989,C,27,CHH,12,213,6.1,.552,.000,.333,7.4,20.8,13.8,4.2,0.9,2.2,25.9,8.9,,0.0,0.2,0.1,.026,,-6.1,-0.1,-6.2,-0.2
Joe Kleine,kleinjo01,1989,C,27,TOT,75,1411,10.0,.485,.005,.352,9.7,19.9,14.7,6.4,1.1,0.9,17.3,17.6,,-0.2,1.3,1.0,.035,,-3.7,-0.9,-4.6,-0.9
Joe Kleine,kleinjo01,1989,C,27,SAC,47,913,8.8,.458,.003,.290,8.7,19.8,14.2,5.3,0.9,1.1,16.4,18.4,,-0.7,0.8,0.1,.007,,-4.8,-1.1,-5.8,-0.9
Joe Kleine,kleinjo01,1989,C,27,BOS,28,498,12.2,.544,.008,.496,11.4,20.0,15.8,8.3,1.5,0.6,19.1,16.2,,0.4,0.5,0.9,.085,,-1.8,-0.5,-2.3,0.0
Bart Kofoed,kofoeba01,1989,SG,24,UTA,19,176,3.7,.396,.030,.333,2.7,4.1,3.5,15.4,2.5,0.0,25.6,12.2,,-0.3,0.2,0.0,-0.006,,-6.3,1.5,-4.8,-0.1
Jon Koncak,koncajo01,1989,C,25,ATL,74,1531,12.0,.540,.011,.424,10.3,22.1,16.1,4.8,1.7,3.8,15.8,10.1,,1.3,2.5,3.7,.117,,-1.6,1.9,0.4,0.9
Larry Krystkowiak,krystla01,1989,PF,24,MIL,80,2472,14.2,.552,.016,.458,9.1,19.6,14.3,6.1,1.8,0.2,13.8,17.9,,3.1,3.2,6.3,.122,,-0.4,-0.5,-0.9,0.7
Bill Laimbeer,laimbbi01,1989,C,31,DET,81,2640,16.6,.557,.096,.236,6.2,26.1,16.6,9.8,1.0,2.3,11.5,18.2,,4.0,5.0,9.0,.164,,1.1,2.1,3.2,3.4
Jeff Lamp,lampje01,1989,SF,29,LAL,37,176,6.8,.421,.058,.072,4.1,16.6,10.8,11.3,2.2,0.6,18.3,20.5,,-0.3,0.2,-0.1,-0.026,,-6.4,-0.5,-6.9,-0.2
Jerome Lane,laneje01,1989,PF,22,DEN,54,550,12.3,.427,.027,.438,15.5,22.4,18.7,14.3,1.6,0.4,14.1,24.7,,-0.6,0.7,0.1,.013,,-3.4,-1.6,-5.1,-0.4
Andrew Lang,langan01,1989,C,22,PHO,62,526,11.6,.554,.000,.513,11.4,18.0,14.9,2.0,1.5,5.0,16.3,12.9,,0.4,0.9,1.4,.124,,-3.3,2.2,-1.1,0.1
Allen Leavell,leaveal01,1989,SG,31,HOU,55,627,7.7,.417,.218,.319,2.3,6.8,4.6,26.8,1.9,0.5,22.4,17.7,,-0.8,0.7,-0.1,-0.009,,-3.4,-0.4,-3.8,-0.3
Eric Leckner,leckner01,1989,C,22,UTA,75,779,9.7,.591,.000,.514,7.4,20.0,14.2,3.1,0.5,1.7,20.4,18.4,,0.1,1.4,1.5,.093,,-5.2,0.2,-5.0,-0.6
Keith Lee,leeke01,1989,PF,26,NJN,57,840,10.8,.468,.008,.275,9.4,25.4,17.1,7.0,1.1,2.3,15.5,16.7,,-0.2,1.0,0.8,.045,,-4.0,-0.1,-4.1,-0.4
Jim Les,lesji01,1989,PG,25,UTA,82,781,7.9,.418,.105,.549,3.5,8.4,6.2,36.5,1.7,0.4,34.8,13.7,,-0.8,1.1,0.3,.018,,-3.4,-0.2,-3.7,-0.3
Fat Lever,leverfa01,1989,SG,28,DEN,71,2745,20.6,.513,.054,.282,6.7,18.9,12.4,26.9,3.2,0.4,10.3,21.3,,5.1,4.2,9.2,.161,,3.4,1.8,5.2,5.0
Cliff Levingston,levincl01,1989,PF,28,ATL,80,2184,13.4,.563,.009,.336,9.5,15.4,12.4,4.7,2.2,1.9,13.9,14.1,,2.7,2.8,5.5,.121,,-0.7,0.9,0.2,1.2
Ralph Lewis,lewisra01,1989,SF,25,CHH,42,336,10.8,.492,.025,.322,11.0,9.0,10.0,6.4,1.6,0.5,14.8,19.8,,-0.1,0.1,0.0,-0.005,,-1.7,-1.7,-3.4,-0.1
Reggie Lewis,lewisre01,1989,SF,23,BOS,81,2657,17.6,.534,.018,.291,5.1,11.1,8.1,12.4,2.3,1.6,9.2,24.1,,4.4,2.4,6.9,.124,,1.2,0.3,1.4,2.3
Alton Lister,listeal01,1989,C,30,SEA,82,1806,13.7,.529,.000,.328,12.4,21.6,16.9,4.0,0.7,6.0,15.8,16.3,,1.3,2.3,3.7,.097,,-2.7,0.6,-2.0,0.0
Rob Lock,lockro01,1989,PF,22,LAC,20,110,5.3,.389,.000,.469,13.6,17.4,15.5,4.5,1.3,2.0,25.2,18.5,,-0.3,0.1,-0.2,-0.083,,-7.1,-2.2,-9.3,-0.2
Brad Lohaus,lohaubr01,1989,PF,24,TOT,77,1214,11.6,.472,.023,.212,7.7,15.8,11.8,7.7,1.2,2.7,12.7,20.7,,-0.3,1.1,0.9,.034,,-3.2,-0.4,-3.7,-0.5
Brad Lohaus,lohaubr01,1989,PF,24,BOS,48,738,10.0,.463,.015,.170,7.4,14.6,11.0,9.1,1.4,2.1,14.4,19.1,,-0.3,0.6,0.4,.023,,-3.3,-0.2,-3.5,-0.3
Brad Lohaus,lohaubr01,1989,PF,24,SAC,29,476,14.0,.483,.032,.264,8.2,17.7,12.9,5.5,0.9,3.6,10.4,23.2,,0.0,0.5,0.5,.051,,-3.1,-0.8,-3.9,-0.2
Grant Long,longgr01,1989,PF,22,MIA,82,2435,13.7,.561,.007,.587,10.7,14.7,12.6,9.1,2.4,1.2,18.8,17.9,,2.0,2.7,4.6,.091,,-1.4,0.3,-1.1,0.5
John Long,longjo01,1989,SG,32,TOT,68,919,9.5,.474,.056,.212,2.3,6.8,4.7,12.5,1.5,0.2,12.7,20.5,,-0.2,0.4,0.2,.011,,-3.2,-0.8,-4.1,-0.5
John Long,longjo01,1989,SG,32,IND,44,767,9.7,.466,.063,.197,2.5,6.8,4.8,12.4,1.8,0.1,12.2,21.5,,-0.3,0.3,0.0,.001,,-3.3,-0.9,-4.1,-0.4
John Long,longjo01,1989,SG,32,DET,24,152,8.2,.536,.000,.325,1.6,6.4,4.1,13.5,0.0,0.8,16.4,15.4,,0.1,0.1,0.2,.062,,-2.9,-0.7,-3.6,-0.1
Sidney Lowe,lowesi01,1989,SG,29,CHH,14,250,13.7,.385,.080,.440,2.5,13.1,7.5,44.6,2.7,0.0,23.2,6.4,,0.3,0.2,0.5,.100,,-0.6,1.5,0.9,0.2
John Lucas,lucasjo01,1989,PG,35,SEA,74,842,16.6,.466,.227,.258,2.8,7.8,5.2,40.7,3.4,0.1,16.5,18.9,,1.1,0.8,1.9,.109,,2.2,0.3,2.4,0.9
Rick Mahorn,mahorri01,1989,PF,30,DET,72,1795,12.1,.566,.005,.394,9.3,21.3,15.6,4.4,1.1,2.3,17.4,13.3,,1.5,3.1,4.6,.123,,-1.2,1.7,0.5,1.1
Dan Majerle,majerda01,1989,SG,23,PHO,54,1354,11.3,.479,.190,.294,5.1,11.1,8.2,11.8,2.1,0.6,9.0,15.7,,0.9,1.7,2.5,.090,,-1.0,1.3,0.3,0.8
Jeff Malone,malonje01,1989,SG,27,WSB,76,2418,16.7,.529,.013,.241,2.4,5.8,4.0,14.9,0.8,0.3,9.6,28.6,,3.2,0.9,4.1,.081,,1.4,-2.1,-0.7,0.8
Karl Malone,malonka01,1989,PF,25,UTA,80,3126,24.4,.592,.010,.589,10.0,19.6,15.1,12.8,2.3,1.3,12.7,30.4,,8.6,6.6,15.2,.233,,4.3,1.2,5.4,5.9
Moses Malone,malonmo01,1989,C,33,ATL,81,2878,21.2,.581,.011,.649,14.4,21.9,18.1,5.8,1.3,2.1,14.8,23.4,,6.8,3.9,10.7,.178,,3.0,-1.2,1.8,2.7
Danny Manning,mannida01,1989,PF,22,LAC,26,950,13.4,.538,.014,.288,7.9,11.3,9.6,12.2,2.1,1.5,18.7,20.6,,0.0,0.7,0.7,.034,,-0.8,-0.4,-1.3,0.2
Pace Mannion,mannipa01,1989,SF,28,TOT,10,32,7.3,.500,.250,.000,0.0,17.0,8.7,8.3,4.6,0.0,27.3,14.1,,-0.1,0.1,0.0,.008,,-6.4,2.8,-3.6,0.0
Pace Mannion,mannipa01,1989,SF,28,DET,5,14,14.4,1.000,.000,.000,0.0,23.1,12.1,0.0,3.6,0.0,0.0,6.1,,0.0,0.0,0.1,.231,,-1.9,4.9,2.9,0.0
Pace Mannion,mannipa01,1989,SF,28,ATL,5,18,1.9,.333,.333,.000,0.0,12.3,6.1,14.8,5.4,0.0,33.3,20.4,,-0.1,0.0,-0.1,-0.165,,-9.9,1.1,-8.7,0.0
Vernon Maxwell,maxweve01,1989,SG,23,SAS,79,2065,12.1,.496,.156,.294,2.5,8.5,5.4,20.7,1.9,0.2,16.0,20.9,,0.1,1.4,1.5,.035,,-1.3,-1.2,-2.5,-0.3
Tim McCormick,mccorti01,1989,C,26,HOU,81,1257,9.3,.521,.011,.368,7.6,14.9,11.2,5.9,0.7,1.1,14.3,15.2,,0.6,1.4,2.0,.075,,-3.2,-0.1,-3.3,-0.4
Rodney McCray,mccraro01,1989,SF,27,SAC,68,2435,13.1,.513,.030,.321,6.2,16.6,11.3,16.9,1.1,0.9,16.8,16.8,,1.1,1.8,2.9,.057,,-0.2,-0.2,-0.4,1.0
Xavier McDaniel,mcdanxa01,1989,SF,25,SEA,82,2385,18.6,.533,.026,.308,8.0,12.4,10.2,9.1,1.7,1.0,11.8,29.8,,3.5,1.8,5.3,.107,,1.2,-1.8,-0.6,0.8
Ben McDonald,mcdonbe01,1989,PF,26,GSW,11,103,12.0,.684,.000,.789,3.9,7.7,5.8,6.0,1.7,0.0,10.5,10.5,,0.2,0.1,0.3,.131,,-1.4,-0.5,-2.0,0.0
Mike McGee,mcgeemi01,1989,SG,29,NJN,80,2027,13.2,.529,.278,.157,3.9,6.6,5.2,9.1,1.9,0.4,11.2,22.3,,1.2,1.1,2.3,.055,,-0.5,-0.8,-1.3,0.4
Kevin McHale,mchalke01,1989,PF,31,BOS,78,2876,20.3,.608,.003,.440,9.0,16.3,12.7,9.1,0.4,2.0,11.9,23.7,,8.1,1.9,10.1,.168,,3.2,-1.1,2.1,3.0
Derrick McKey,mckeyde01,1989,SF,22,SEA,82,2804,15.5,.575,.092,.387,6.5,12.2,9.3,10.7,1.8,1.5,14.2,18.8,,5.0,2.3,7.4,.126,,1.0,0.0,1.0,2.1
Nate McMillan,mcmilna01,1989,PG,24,SEA,75,2341,14.5,.468,.144,.390,6.6,12.1,9.3,36.4,3.2,1.1,27.1,13.3,,1.7,2.7,4.4,.090,,0.7,1.3,2.1,2.4
Mark McNamara,mcnamma01,1989,C,29,LAL,39,318,11.2,.575,.000,1.219,14.3,20.4,17.5,3.9,0.6,0.5,19.6,15.9,,0.4,0.3,0.7,.106,,-3.0,-1.8,-4.8,-0.2
Reggie Miller,millere01,1989,SG,23,IND,74,2536,15.7,.602,.294,.409,3.4,9.1,6.4,12.9,1.8,0.7,12.7,18.5,,5.2,1.3,6.5,.124,,2.0,0.0,2.0,2.5
